Generation: 0

| chromosome                                                                                                                                                                                                                                           | train   | val   |     fitness |   id | parents      |
| [0.0, -8.133087195600407e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5197500964632639e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   83 | (70, 81)  | 7.00009e+10 | 1.3773e+11  | 1.03866e+11 |
| [0.0, -8.085434231599479e-13, -2.4354358813569294e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5954647871339747e-15, 1.0167570923776801e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  102 | (91, 96)  | 9.12076e+10 | 1.23e+11    | 1.07104e+11 |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  104 | (90, 90)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.085434231599479e-13, -2.4099710586319737e-13, 3.228864942545626e-11, 1.8628888238725332e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |   99 | (91, 91)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.104221152656561e-13, -2.4720099206837757e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5977742999495385e-15, 1.003244453894712e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   98 | (91, 97)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.085434231599479e-13, -2.4099710586319737e-13, 3.129162941122801e-11, 1.8628888238725332e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  103 | (91, 91)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.776248628275733e-11, -1.5977742999495385e-15, 1.0167570923776801e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  100 | (97, 96)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.776248628275733e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  101 | (96, 90)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.085434231599479e-13, -2.4802293486272315e-13, 3.1857911726261524e-11, 1.776248628275733e-11, -1.5977742999495385e-15, 1.008331243712966e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  105 | (96, 91)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |

Generation: 13

| chromosome                                                                                                                                                                                                                                              |   id | parents    |       train |         val |     fitness |
|---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.484109758139244e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  107 | (104, 83)  | 6.40302e+10 | 1.44663e+11 | 1.04346e+11 |
| [0.0, -8.133087195600407e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.594419369261579e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |   83 | (70, 81)   | 8.55297e+10 | 1.2628e+11  | 1.05905e+11 |
| [0.0, -8.085434231599479e-13, -2.4354358813569294e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.0167570923776801e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  106 | (102, 104) | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  110 | (104, 104) | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.03049589238238e-13, -2.4099710586319737e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  111 | (83, 99)   | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.085434231599479e-13, -2.4354358813569294e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5954647871339747e-15, 1.0167570923776801e-15, 3.074225836585381e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  113 | (83, 102)  | 5.8207e+10  | 2.11359e+11 | 1.34783e+11 |
| [0.0, -8.104221152656561e-13, -2.4099710586319737e-13, 3.228864942545626e-11, 2.3586824599035425e-11, -1.6152400818475828e-15, 1.0031477387697668e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.7944164819039975e-08, 9.82789572938636e-10]  |  109 | (99, 104)  | 5.29344e+10 | 2.81359e+11 | 1.67147e+11 |
| [0.0, -8.181736197386497e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.7732993037501677e-11, -1.5164974181222818e-15, 1.016877753591485e-15, 2.9825744020599857e-05, -2.1287359625643093e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  108 | (95, 98)   | 5.64437e+11 | 5.12493e+11 | 5.38465e+11 |
| [0.0, -8.085434231599479e-13, -2.4102012866932507e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 1.0326068355510002e-09] |  112 | (95, 102)  | 7.99202e+11 | 2.64614e+12 | 1.72267e+12 |

Generation: 14

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4405333063581512e-15, 1.015182309288007e-15, 2.963241853313905e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  107 | (104, 83)  | 6.96649e+10 | 1.35893e+11 | 1.02779e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  117 | (95, 95)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  121 | (95, 111)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  119 | (83, 110)  | 8.63234e+10 | 1.25863e+11 | 1.06093e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.594419369261579e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  120 | (95, 83)   | 9.09442e+10 | 1.23108e+11 | 1.07026e+11 |
| [0.0, -8.153617539143067e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.8628888238725332e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  116 | (95, 111)  | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.133087195600407e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.484109758139244e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.0780830684914795e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  118 | (83, 107)  | 9.25369e+10 | 1.24062e+11 | 1.08299e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.010992100628454e-15, 3.0638577048973153e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  115 | (110, 95)  | 5.91442e+10 | 1.94728e+11 | 1.26936e+11 |
| [0.0, -8.03049589238238e-13, -2.535016229432962e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.015182309288007e-15, 2.9908270717192518e-05, -2.098699957192684e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  114 | (111, 107) | 2.69346e+11 | 1.88778e+11 | 2.29062e+11 |

Generation: 15

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  122 | (95, 117)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  123 | (117, 117) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.0185668087816405e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  126 | (95, 119)  | 6.94174e+10 | 1.38324e+11 | 1.03871e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.015182309288007e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.843915587886222e-10] |  125 | (121, 107) | 6.18489e+10 | 1.4787e+11  | 1.04859e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.01806553942314e-15, 2.9334287896323562e-05, -2.0702132743603708e-06, -1.8213963154854826e-08, 9.82789572938636e-10] |  128 | (119, 107) | 7.68899e+10 | 1.36541e+11 | 1.06716e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.594419369261579e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  124 | (120, 107) | 9.09442e+10 | 1.23108e+11 | 1.07026e+11 |
| [0.0, -8.104221152656561e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4405333063581512e-15, 1.015182309288007e-15, 2.8705023460271527e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  107 | (104, 83)  | 1.48779e+11 | 1.51529e+11 | 1.50154e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.4405333063581512e-15, 1.010992100628454e-15, 2.963241853313905e-05, -2.0126044496477104e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  127 | (107, 120) | 1.4498e+11  | 8.18145e+11 | 4.81562e+11 |
| [0.0, -8.062057699885632e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -1.9757511330356176e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  129 | (120, 121) | 4.74629e+11 | 1.83514e+12 | 1.15489e+12 |

Generation: 16

| chromosome                                                                                                                                                                                                                                              |   id | parents    |       train |         val |     fitness |
|---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3989653366776733e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  122 | (95, 117)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  131 | (95, 126)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.015182309288007e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  132 | (95, 125)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  133 | (125, 128) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  135 | (125, 95)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  136 | (95, 126)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9908270717192518e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  137 | (126, 122) | 6.94174e+10 | 1.38324e+11 | 1.03871e+11 |
| [0.0, -8.180171808568545e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5977742999495385e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  130 | (128, 123) | 9.17923e+10 | 1.22767e+11 | 1.0728e+11  |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.8264368242649845e-08, 9.843915587886222e-10] |  134 | (122, 125) | 4.70242e+10 | 2.16084e+11 | 1.31554e+11 |

Generation: 17

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  145 | (135, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  138 | (132, 133) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  140 | (132, 131) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  142 | (122, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  143 | (133, 131) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.138417546689276e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  139 | (135, 135) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9846833972600707e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  141 | (131, 122) | 7.24619e+10 | 1.34557e+11 | 1.0351e+11  |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3605843069275295e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.83677048515139e-08, 9.82789572938636e-10]   |  144 | (122, 95)  | 5.89544e+10 | 1.58979e+11 | 1.08967e+11 |
| [0.0, -8.116613587494035e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3989653366776733e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 3.0371531955263392e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  122 | (95, 117)  | 5.5148e+10  | 1.83703e+11 | 1.19425e+11 |

Generation: 18

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  145 | (135, 132) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.113768159825731e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  147 | (145, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |   95 | (83, 86)   | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  146 | (145, 140) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  149 | (95, 140)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  151 | (145, 138) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  152 | (145, 140) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.831238696047904e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  150 | (142, 143) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 1.8607168188189542e-11, -1.5164974181222818e-15, 1.01806553942314e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.8593142419753916e-08, 9.82789572938636e-10] |  148 | (142, 138) | 8.86371e+10 | 1.22347e+11 | 1.05492e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 3.0327265680710826e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.284397496043875e-10] |  153 | (95, 140)  | 1.62268e+12 | 1.87858e+12 | 1.75063e+12 |

Generation: 19

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  161 | (151, 145) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |
| [0.0, -8.049251611076592e-13, -2.4838744398090567e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  154 | (147, 151) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  157 | (149, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.1857911726261524e-11, 3.251697130153182e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  158 | (146, 145) | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
| [0.0, -8.17707710414021e-13, -2.4635491478350217e-13, 3.2684664106051664e-11, 2.3586824599035425e-11, -1.5164974181222818e-15, 1.010992100628454e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  160 | (149, 95)  | 7.35692e+10 | 1.33386e+11 | 1.03478e+11 |
