Generation: 0

| chromosome                                                                                                                                                                                                                                            | train   | val   |     fitness |   id | parents      |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  113 | (100, 105) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.277858380149875e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  106 | (101, 105) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 6.171403210601834e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.95865052087407e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  107 | (101, 105) | 6.72536e+10 | 1.15212e+11 | 9.12327e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.4863216617910292e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |   84 | (75, 62)   | 3.24637e+10 | 1.52623e+11 | 9.25433e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.9807738496077386e-08, 9.82789572938636e-10]  |  109 | (84, 84)   | 1.15498e+11 | 1.07534e+11 | 1.11516e+11 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.9036598213648882e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  111 | (105, 101) | 1.20003e+11 | 1.18236e+11 | 1.1912e+11  |
| [0.0, -7.823874322933647e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.6682733709963991e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 1.073205703776682e-09] |  112 | (102, 105) | 2.94652e+12 | 7.78065e+12 | 5.36359e+12 |

Generation: 14

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 6.171403210601834e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  118 | (107, 88)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  110 | (84, 101)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  114 | (88, 113)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0062078249831882e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  116 | (108, 108) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.277858380149875e-11, 5.401516380721209e-11, -1.5088678379552059e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  115 | (106, 110) | 3.5511e+10  | 1.47135e+11 | 9.13232e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.6496950450299713e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |   88 | (75, 62)   | 6.298e+10   | 1.21443e+11 | 9.22115e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.928553993099028e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  120 | (108, 88)  | 9.34456e+10 | 1.11634e+11 | 1.0254e+11  |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.200978713136577e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.024626413663512e-06, -1.945596727696083e-08, 9.909515951416747e-10]   |  119 | (88, 113)  | 2.0306e+10  | 2.33459e+11 | 1.26882e+11 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.8469912779686742e-08, 1.026065103442221e-09] |  117 | (110, 110) | 1.44021e+12 | 4.26792e+12 | 2.85406e+12 |
| [0.0, -7.841386784046575e-13, -2.593552262180669e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.6488111043156861e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 1.0582690380668923e-09] |  121 | (108, 113) | 1.9889e+12  | 5.59651e+12 | 3.7927e+12  |

Generation: 15

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 6.171403210601834e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  118 | (107, 88)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  110 | (84, 101)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  122 | (114, 118) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.277858380149875e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  124 | (115, 118) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.0015328954623363e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  129 | (114, 88)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.683378224616239e-13, 3.1725227898367234e-11, 6.171403210601834e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  128 | (118, 88)  | 6.75239e+10 | 1.15096e+11 | 9.13101e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.6496950450299713e-15, 1.0062078249831882e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  125 | (116, 88)  | 6.298e+10   | 1.21443e+11 | 9.22115e+10 |
| [0.0, -7.767134360074076e-13, -2.533800015861231e-13, 3.277858380149875e-11, 5.401516380721209e-11, -1.5088678379552059e-15, 1.0082796140032728e-15, 2.919419433326853e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  123 | (115, 110) | 8.37634e+10 | 1.138e+11   | 9.87817e+10 |
| [0.0, -7.864188885484865e-13, -2.533800015861231e-13, 3.24687330881964e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.931142304943961e-08, 9.82789572938636e-10]     |  127 | (110, 116) | 3.08112e+10 | 1.71606e+11 | 1.01208e+11 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0062078249831882e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.8969533529783497e-08, 9.82789572938636e-10] |  126 | (116, 110) | 2.7745e+10  | 3.217e+11   | 1.74722e+11 |

Generation: 16

| chromosome                                                                                                                                                                                                                                             |   id | parents    |       train |         val |     fitness |
|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.834028189077011e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  132 | (122, 128) | 4.80661e+10 | 1.26324e+11 | 8.71953e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  110 | (84, 101)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  135 | (124, 129) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.6104020234302375e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  131 | (118, 122) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.683378224616239e-13, 3.183805995050632e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  137 | (122, 128) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  133 | (118, 110) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.864188885484865e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  136 | (118, 110) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.2437837158473186e-11, 6.171403210601834e-11, -1.5760731499318894e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  118 | (107, 88)  | 4.68058e+10 | 1.33029e+11 | 8.99172e+10 |
| [0.0, -7.911873120379167e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.0015328954623363e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 3.0450847829302147e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  134 | (128, 129) | 2.8032e+10  | 1.9584e+11  | 1.11936e+11 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.1684698419300914e-11, 6.171403210601834e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 1.048589598449618e-09]  |  130 | (110, 128) | 1.40659e+12 | 4.16387e+12 | 2.78523e+12 |

Generation: 17

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.834028189077011e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  132 | (122, 128) | 4.80661e+10 | 1.26324e+11 | 8.71953e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  110 | (84, 101)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  139 | (135, 110) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  143 | (133, 131) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  140 | (135, 133) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  145 | (110, 133) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.841386784046575e-13, -2.6104020234302375e-13, 3.183805995050632e-11, 5.401516380721209e-11, -1.5943481198411957e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  138 | (137, 131) | 5.04499e+10 | 1.29775e+11 | 9.01126e+10 |
| [0.0, -7.834028189077011e-13, -2.533800015861231e-13, 3.138304249857637e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  142 | (133, 132) | 6.75239e+10 | 1.15096e+11 | 9.13101e+10 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.002903001785635e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  141 | (133, 132) | 3.20261e+10 | 1.53505e+11 | 9.27654e+10 |
| [0.0, -7.903137399912136e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -1.9709284721453907e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  144 | (132, 132) | 9.17708e+10 | 6.62342e+11 | 3.77057e+11 |

Generation: 18

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.834028189077011e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  132 | (122, 128) | 4.80661e+10 | 1.26324e+11 | 8.71953e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.017951230258004e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  151 | (143, 139) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  110 | (84, 101)  | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  148 | (110, 143) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  149 | (143, 110) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  152 | (143, 139) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  146 | (132, 143) | 3.20261e+10 | 1.53505e+11 | 9.27654e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0108513772975943e-15, 2.992238523262888e-05, -2.0334321830283267e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  150 | (110, 139) | 9.87297e+10 | 1.08143e+11 | 1.03436e+11 |
| [0.0, -7.832274272479889e-13, -2.43671531651004e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.8517726381438398e-08, 9.82789572938636e-10]   |  147 | (145, 139) | 9.28547e+10 | 6.52638e+11 | 3.72746e+11 |
| [0.0, -7.841386784046575e-13, -2.533800015861231e-13, 3.2437837158473186e-11, 5.401516380721209e-11, -1.5995657673320224e-15, 1.0130953125936296e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 1.0726182908050976e-09] |  153 | (139, 140) | 3.03287e+12 | 7.89334e+12 | 5.4631e+12  |

Generation: 19

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.834028189077011e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10] |  132 | (122, 128) | 4.80661e+10 | 1.26324e+11 | 8.71953e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.017951230258004e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  158 | (110, 151) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.017951230258004e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  161 | (149, 151) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  160 | (148, 110) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.197633798418617e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  157 | (152, 148) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  156 | (149, 149) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5946217633972277e-15, 1.017951230258004e-15, 2.992238523262888e-05, -2.0189911007178752e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  151 | (143, 139) | 4.67832e+10 | 1.34538e+11 | 9.06604e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0285347862866647e-06, -1.945596727696083e-08, 9.82789572938636e-10]  |  159 | (110, 149) | 7.57107e+10 | 1.11245e+11 | 9.34778e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 3.081753796965781e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  154 | (110, 149) | 2.75263e+10 | 2.61575e+11 | 1.44551e+11 |
| [0.0, -7.773346195685176e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.326721674704705e-10] |  155 | (148, 148) | 1.5307e+12  | 1.77686e+12 | 1.65378e+12 |

Generation: 20

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -7.834028189077011e-13, -2.572590106010676e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.482837560666984e-15, 1.0108513772975943e-15, 2.9582966279828872e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  132 | (122, 128) | 4.80661e+10 | 1.26324e+11 | 8.71953e+10 |
| [0.0, -7.797228137343983e-13, -2.533800015861231e-13, 3.17008616183403e-11, 5.857109896124908e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  164 | (156, 156) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0176058951858362e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  158 | (110, 151) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]    |  162 | (157, 161) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.832274272479889e-13, -2.533800015861231e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.017951230258004e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]     |  167 | (161, 161) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.834028189077011e-13, -2.533800015861231e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  165 | (132, 157) | 4.56682e+10 | 1.34146e+11 | 8.99069e+10 |
| [0.0, -7.797228137343983e-13, -2.6104020234302375e-13, 3.1725227898367234e-11, 5.401516380721209e-11, -1.5701017896161348e-15, 1.0082796140032728e-15, 2.992238523262888e-05, -2.0202088064864084e-06, -1.945596727696083e-08, 9.618593627397073e-10] |  169 | (132, 160) | 3.88605e+11 | 2.95665e+11 | 3.42135e+11 |
| [0.0, -7.832274272479889e-13, -2.553421203629318e-13, 3.143125514138234e-11, 5.401516380721209e-11, -1.5493996681589209e-15, 1.0160814867681996e-15, 2.9838580952913774e-05, -2.0745277605490354e-06, -1.945596727696083e-08, 9.82789572938636e-10]   |  163 | (158, 161) | 4.52478e+11 | 3.97446e+11 | 4.24962e+11 |
